"REF_DATE","GEO","DGUID","Labour force characteristics","Gender","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024-08","Ontario","2021A000235","Full-time employment","Men+","15 years and over","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887707","7.4.2.1.3.1","18.3","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Men+","15 years and over","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887708","7.4.2.1.4.1","30.9","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Men+","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581341","7.4.2.8.1.1","3573.9","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Men+","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581342","7.4.2.8.1.2","3677.3","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Men+","15 to 64 years","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887709","7.4.2.8.2.1","22.7","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Men+","15 to 64 years","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887710","7.4.2.8.3.1","18.5","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Men+","15 to 64 years","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887711","7.4.2.8.4.1","30.1","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Men+","15 to 19 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066088","7.4.2.3.1.2","77.0","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Men+","20 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066115","7.4.2.4.1.2","304.0","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Men+","25 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064063","7.4.2.5.1.1","3436.2","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Men+","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066142","7.4.2.5.1.2","3460.9","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Men+","25 years and over","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887715","7.4.2.5.2.1","20.4","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Men+","25 years and over","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887716","7.4.2.5.3.1","15.5","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Men+","25 years and over","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887717","7.4.2.5.4.1","26.9","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063964","7.4.3.1.1.1","2992.0","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Women+","15 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066043","7.4.3.1.1.2","3013.6","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Women+","15 years and over","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887721","7.4.3.1.2.1","25.6","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Women+","15 years and over","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887722","7.4.3.1.3.1","19.7","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Women+","15 years and over","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887723","7.4.3.1.4.1","33.7","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Women+","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581343","7.4.3.8.1.1","2881.0","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Women+","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581344","7.4.3.8.1.2","2920.3","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Women+","15 to 64 years","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887724","7.4.3.8.2.1","25.1","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Women+","15 to 64 years","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887725","7.4.3.8.3.1","19.7","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Women+","15 to 64 years","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887726","7.4.3.8.4.1","33.5","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Women+","15 to 19 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066097","7.4.3.3.1.2","61.9","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Women+","20 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066124","7.4.3.4.1.2","219.7","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Women+","25 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064072","7.4.3.5.1.1","2793.9","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Women+","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066151","7.4.3.5.1.2","2732.0","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Women+","25 years and over","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887730","7.4.3.5.2.1","22.9","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Women+","25 years and over","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887731","7.4.3.5.3.1","17.2","","","","1"
"2024-08","Ontario","2021A000235","Full-time employment","Women+","25 years and over","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887732","7.4.3.5.4.1","30.1","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063947","7.5.1.1.1.1","1448.0","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Total - Gender","15 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066026","7.5.1.1.1.2","1354.9","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Total - Gender","15 years and over","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887736","7.5.1.1.2.1","28.2","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Total - Gender","15 years and over","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887737","7.5.1.1.3.1","25.4","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Total - Gender","15 years and over","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887738","7.5.1.1.4.1","38.2","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Total - Gender","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581345","7.5.1.8.1.1","1286.4","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Total - Gender","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581346","7.5.1.8.1.2","1189.4","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Total - Gender","15 to 64 years","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887739","7.5.1.8.2.1","26.6","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Total - Gender","15 to 64 years","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887740","7.5.1.8.3.1","24.6","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Total - Gender","15 to 64 years","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887741","7.5.1.8.4.1","36.2","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Total - Gender","15 to 19 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066080","7.5.1.3.1.2","229.3","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Total - Gender","20 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066107","7.5.1.4.1.2","263.1","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Total - Gender","25 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064055","7.5.1.5.1.1","908.1","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Total - Gender","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066134","7.5.1.5.1.2","862.5","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Total - Gender","25 years and over","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887745","7.5.1.5.2.1","22.7","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Total - Gender","25 years and over","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887746","7.5.1.5.3.1","20.8","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Total - Gender","25 years and over","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887747","7.5.1.5.4.1","30.6","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063956","7.5.2.1.1.1","575.5","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Men+","15 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066035","7.5.2.1.1.2","534.0","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Men+","15 years and over","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887754","7.5.2.1.2.1","17.5","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Men+","15 years and over","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887755","7.5.2.1.3.1","16.3","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Men+","15 years and over","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887756","7.5.2.1.4.1","24.2","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Men+","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581347","7.5.2.8.1.1","478.1","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Men+","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581348","7.5.2.8.1.2","441.6","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Men+","15 to 64 years","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887757","7.5.2.8.2.1","16.4","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Men+","15 to 64 years","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887758","7.5.2.8.3.1","15.7","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Men+","15 to 64 years","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887759","7.5.2.8.4.1","22.7","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Men+","15 to 19 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066089","7.5.2.3.1.2","103.6","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Men+","20 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066116","7.5.2.4.1.2","112.9","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Men+","25 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064064","7.5.2.5.1.1","336.5","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Men+","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066143","7.5.2.5.1.2","317.5","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Men+","25 years and over","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887763","7.5.2.5.2.1","13.5","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Men+","25 years and over","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887764","7.5.2.5.3.1","13.0","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Men+","25 years and over","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887765","7.5.2.5.4.1","18.3","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063965","7.5.3.1.1.1","872.5","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Women+","15 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066044","7.5.3.1.1.2","820.9","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Women+","15 years and over","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887769","7.5.3.1.2.1","21.3","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Women+","15 years and over","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887770","7.5.3.1.3.1","19.0","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Women+","15 years and over","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887771","7.5.3.1.4.1","29.4","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Women+","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581349","7.5.3.8.1.1","808.3","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Women+","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581350","7.5.3.8.1.2","747.7","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Women+","15 to 64 years","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887772","7.5.3.8.2.1","20.3","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Women+","15 to 64 years","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887773","7.5.3.8.3.1","18.6","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Women+","15 to 64 years","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887774","7.5.3.8.4.1","28.2","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Women+","15 to 19 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066098","7.5.3.3.1.2","125.8","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Women+","20 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066125","7.5.3.4.1.2","150.2","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Women+","25 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064073","7.5.3.5.1.1","571.7","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Women+","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066152","7.5.3.5.1.2","545.0","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Women+","25 years and over","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887778","7.5.3.5.2.1","17.8","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Women+","25 years and over","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887779","7.5.3.5.3.1","15.9","","","","1"
"2024-08","Ontario","2021A000235","Part-time employment","Women+","25 years and over","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887780","7.5.3.5.4.1","24.5","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063948","7.6.1.1.1.1","638.7","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","15 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066027","7.6.1.1.1.2","745.9","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","15 years and over","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887784","7.6.1.1.2.1","18.8","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","15 years and over","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887785","7.6.1.1.3.1","18.1","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","15 years and over","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887786","7.6.1.1.4.1","24.9","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581351","7.6.1.8.1.1","621.4","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581352","7.6.1.8.1.2","725.3","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","15 to 64 years","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887787","7.6.1.8.2.1","18.6","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","15 to 64 years","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887788","7.6.1.8.3.1","17.9","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","15 to 64 years","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887789","7.6.1.8.4.1","24.6","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","15 to 19 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066081","7.6.1.3.1.2","114.9","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","20 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066108","7.6.1.4.1.2","129.2","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","25 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064056","7.6.1.5.1.1","423.7","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066135","7.6.1.5.1.2","501.9","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","25 years and over","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887793","7.6.1.5.2.1","15.7","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","25 years and over","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887794","7.6.1.5.3.1","14.4","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Total - Gender","25 years and over","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887795","7.6.1.5.4.1","20.7","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Men+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063957","7.6.2.1.1.1","364.9","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Men+","15 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066036","7.6.2.1.1.2","381.8","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Men+","15 years and over","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887802","7.6.2.1.2.1","13.3","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Men+","15 years and over","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887803","7.6.2.1.3.1","12.5","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Men+","15 years and over","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887804","7.6.2.1.4.1","17.1","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Men+","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581353","7.6.2.8.1.1","351.0","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Men+","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581354","7.6.2.8.1.2","370.4","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Men+","15 to 64 years","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887805","7.6.2.8.2.1","13.1","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Men+","15 to 64 years","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887806","7.6.2.8.3.1","12.3","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Men+","15 to 64 years","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887807","7.6.2.8.4.1","16.9","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Men+","15 to 19 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066090","7.6.2.3.1.2","63.0","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Men+","20 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066117","7.6.2.4.1.2","76.7","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Men+","25 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064065","7.6.2.5.1.1","236.4","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Men+","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066144","7.6.2.5.1.2","242.0","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Men+","25 years and over","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887811","7.6.2.5.2.1","11.0","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Men+","25 years and over","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887812","7.6.2.5.3.1","10.1","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Men+","25 years and over","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887813","7.6.2.5.4.1","14.3","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Women+","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2063966","7.6.3.1.1.1","273.8","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Women+","15 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066045","7.6.3.1.1.2","364.2","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Women+","15 years and over","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887820","7.6.3.1.2.1","12.4","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Women+","15 years and over","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887821","7.6.3.1.3.1","12.7","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Women+","15 years and over","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887822","7.6.3.1.4.1","17.0","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Women+","15 to 64 years","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v21581355","7.6.3.8.1.1","270.4","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Women+","15 to 64 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v21581356","7.6.3.8.1.2","355.0","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Women+","15 to 64 years","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887823","7.6.3.8.2.1","12.3","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Women+","15 to 64 years","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887824","7.6.3.8.3.1","12.6","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Women+","15 to 64 years","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887825","7.6.3.8.4.1","16.8","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Women+","15 to 19 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066099","7.6.3.3.1.2","51.9","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Women+","20 to 24 years","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066126","7.6.3.4.1.2","52.4","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Women+","25 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2064074","7.6.3.5.1.1","187.3","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Women+","25 years and over","Estimate","Unadjusted","Persons in thousands","428","thousands","3","v2066153","7.6.3.5.1.2","259.9","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Women+","25 years and over","Standard error of estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887829","7.6.3.5.2.1","10.1","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Women+","25 years and over","Standard error of month-to-month change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887830","7.6.3.5.3.1","9.9","","","","1"
"2024-08","Ontario","2021A000235","Unemployment","Women+","25 years and over","Standard error of year-over-year change","Seasonally adjusted","Persons in thousands","428","thousands","3","v101887831","7.6.3.5.4.1","14.0","","","","1"
"2024-08","Ontario","2021A000235","Unemployment rate","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2063949","7.7.1.1.1.1","7.3","","","","1"
"2024-08","Ontario","2021A000235","Unemployment rate","Total - Gender","15 years and over","Estimate","Unadjusted","Percent","239","units","0","v2066028","7.7.1.1.1.2","8.3","","","","1"
"2024-08","Ontario","2021A000235","Unemployment rate","Total - Gender","15 years and over","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v101887838","7.7.1.1.2.1","0.2","","","","1"
"2024-08","Ontario","2021A000235","Unemployment rate","Total - Gender","15 years and over","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v101887839","7.7.1.1.3.1","0.2","","","","1"
"2024-08","Ontario","2021A000235","Unemployment rate","Total - Gender","15 years and over","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v101887840","7.7.1.1.4.1","0.3","","","","1"
"2024-08","Ontario","2021A000235","Unemployment rate","Total - Gender","15 to 64 years","Estimate","Seasonally adjusted","Percent","239","units","0","v21581357","7.7.1.8.1.1","7.4","","","","1"
"2024-08","Ontario","2021A000235","Unemployment rate","Total - Gender","15 to 64 years","Estimate","Unadjusted","Percent","239","units","0","v21581358","7.7.1.8.1.2","8.5","","","","1"
"2024-08","Ontario","2021A000235","Unemployment rate","Total - Gender","15 to 64 years","Standard error of estimate","Seasonally adjusted","Percent","239","units","0","v101887841","7.7.1.8.2.1","0.2","","","","1"
"2024-08","Ontario","2021A000235","Unemployment rate","Total - Gender","15 to 64 years","Standard error of month-to-month change","Seasonally adjusted","Percent","239","units","0","v101887842","7.7.1.8.3.1","0.2","","","","1"
"2024-08","Ontario","2021A000235","Unemployment rate","Total - Gender","15 to 64 years","Standard error of year-over-year change","Seasonally adjusted","Percent","239","units","0","v101887843","7.7.1.8.4.1","0.3","","","","1"
"2024-08","Ontario","2021A000235","Unemployment rate","Total - Gender","15 to 19 years","Estimate","Unadjusted","Percent","239","units","0","v2066082","7.7.1.3.1.2","23.8","","","","1"
"2024-08","Ontario","2021A000235","Unemployment rate","Total - Gender","20 to 24 years","Estimate","Unadjusted","Percent","239","units","0","v2066109","7.7.1.4.1.2","14.1","","","","1"
